Year,Total Vaccinations (per hundred),Total Deaths (per million),Aged Over 65,Poor Cardiovascular Death Rate,Diabetes Prevalence,Male Smokers,Female Smokers
2021,,1292.953,5.344,200.38,5.52,33.2,8.1
2021,16.63,1302.186,5.344,200.38,5.52,33.2,8.1
2021,16.98,1308.598,5.344,200.38,5.52,33.2,8.1
2021,17.42,1313.89,5.344,200.38,5.52,33.2,8.1
2021,,1318.716,5.344,200.38,5.52,33.2,8.1
2021,17.5,1323.19,5.344,200.38,5.52,33.2,8.1
2021,18.02,1326.029,5.344,200.38,5.52,33.2,8.1
2021,18.49,1328.75,5.344,200.38,5.52,33.2,8.1
2021,,1334.911,5.344,200.38,5.52,33.2,8.1
2021,,1343.526,5.344,200.38,5.52,33.2,8.1
2021,19.91,1349.487,5.344,200.38,5.52,33.2,8.1
2021,,1355.514,5.344,200.38,5.52,33.2,8.1
2021,,1360.089,5.344,200.38,5.52,33.2,8.1
2021,20.52,1362.326,5.344,200.38,5.52,33.2,8.1
2021,20.98,1366.25,5.344,200.38,5.52,33.2,8.1
2021,21.44,1373.446,5.344,200.38,5.52,33.2,8.1
2021,21.89,1377.369,5.344,200.38,5.52,33.2,8.1
2021,,1384.348,5.344,200.38,5.52,33.2,8.1
2021,,1388.472,5.344,200.38,5.52,33.2,8.1
2021,22.46,1391.511,5.344,200.38,5.52,33.2,8.1
2021,,1392.78,5.344,200.38,5.52,33.2,8.1
2021,23.19,1396.086,5.344,200.38,5.52,33.2,8.1
2021,,1400.794,5.344,200.38,5.52,33.2,8.1
2021,23.59,1405.018,5.344,200.38,5.52,33.2,8.1
2021,24.39,1407.94,5.344,200.38,5.52,33.2,8.1
2021,24.49,1412.632,5.344,200.38,5.52,33.2,8.1
2021,24.53,1415.019,5.344,200.38,5.52,33.2,8.1
2021,24.92,1417.123,5.344,200.38,5.52,33.2,8.1
2021,25.36,1419.21,5.344,200.38,5.52,33.2,8.1
2021,25.79,1424.219,5.344,200.38,5.52,33.2,8.1
2021,26.19,1426.99,5.344,200.38,5.52,33.2,8.1
2021,,1432.183,5.344,200.38,5.52,33.2,8.1
2021,,1435.071,5.344,200.38,5.52,33.2,8.1
2021,26.7,1437.81,5.344,200.38,5.52,33.2,8.1
2021,,1438.778,5.344,200.38,5.52,33.2,8.1
2021,27.31,1439.479,5.344,200.38,5.52,33.2,8.1
2021,27.65,1442.151,5.344,200.38,5.52,33.2,8.1
2021,27.97,1444.221,5.344,200.38,5.52,33.2,8.1
2021,28.02,1446.809,5.344,200.38,5.52,33.2,8.1
2021,,1452.018,5.344,200.38,5.52,33.2,8.1
2021,28.1,1452.586,5.344,200.38,5.52,33.2,8.1
2021,28.38,1453.437,5.344,200.38,5.52,33.2,8.1
2021,,1456.175,5.344,200.38,5.52,33.2,8.1
2021,,1459.531,5.344,200.38,5.52,33.2,8.1
2021,29.23,1461.335,5.344,200.38,5.52,33.2,8.1
2021,,1463.021,5.344,200.38,5.52,33.2,8.1
2021,,1464.34,5.344,200.38,5.52,33.2,8.1
2021,29.84,1465.141,5.344,200.38,5.52,33.2,8.1
2021,,1465.592,5.344,200.38,5.52,33.2,8.1
2021,30.53,1466.243,5.344,200.38,5.52,33.2,8.1
2021,30.91,1467.963,5.344,200.38,5.52,33.2,8.1
2021,,1468.948,5.344,200.38,5.52,33.2,8.1
2021,31.28,1471.002,5.344,200.38,5.52,33.2,8.1
2021,,1473.206,5.344,200.38,5.52,33.2,8.1
2021,,1474.14,5.344,200.38,5.52,33.2,8.1
2021,31.79,1474.558,5.344,200.38,5.52,33.2,8.1
2021,,1475.042,5.344,200.38,5.52,33.2,8.1
2021,32.86,1476.428,5.344,200.38,5.52,33.2,8.1
2021,,1477.046,5.344,200.38,5.52,33.2,8.1
2021,33.23,1477.713,5.344,200.38,5.52,33.2,8.1
2021,,1478.648,5.344,200.38,5.52,33.2,8.1
2021,33.73,1479.066,5.344,200.38,5.52,33.2,8.1
2021,,1479.483,5.344,200.38,5.52,33.2,8.1
2021,34.36,1479.6,5.344,200.38,5.52,33.2,8.1
2021,,1480.518,5.344,200.38,5.52,33.2,8.1
2021,,1481.854,5.344,200.38,5.52,33.2,8.1
2021,,1483.207,5.344,200.38,5.52,33.2,8.1
2021,35.56,1484.142,5.344,200.38,5.52,33.2,8.1
2021,,1484.526,5.344,200.38,5.52,33.2,8.1
2021,35.92,1484.709,5.344,200.38,5.52,33.2,8.1
2021,,1484.859,5.344,200.38,5.52,33.2,8.1
2021,,1485.744,5.344,200.38,5.52,33.2,8.1
2021,,1486.78,5.344,200.38,5.52,33.2,8.1
2021,,1487.698,5.344,200.38,5.52,33.2,8.1
2021,37.34,1488.483,5.344,200.38,5.52,33.2,8.1
2021,37.37,1488.683,5.344,200.38,5.52,33.2,8.1
2021,,1488.917,5.344,200.38,5.52,33.2,8.1
2021,37.79,1488.95,5.344,200.38,5.52,33.2,8.1
2021,38.07,1489.251,5.344,200.38,5.52,33.2,8.1
2021,38.34,1489.635,5.344,200.38,5.52,33.2,8.1
2021,,1490.152,5.344,200.38,5.52,33.2,8.1
2021,38.56,1490.887,5.344,200.38,5.52,33.2,8.1
2021,38.65,1491.287,5.344,200.38,5.52,33.2,8.1
2021,38.84,1491.505,5.344,200.38,5.52,33.2,8.1
2021,39.07,1491.838,5.344,200.38,5.52,33.2,8.1
2021,39.3,1492.423,5.344,200.38,5.52,33.2,8.1
2021,,1493.224,5.344,200.38,5.52,33.2,8.1
2021,39.79,1493.508,5.344,200.38,5.52,33.2,8.1
2021,39.92,1493.792,5.344,200.38,5.52,33.2,8.1
2021,39.99,1493.909,5.344,200.38,5.52,33.2,8.1
2021,40.21,1494.042,5.344,200.38,5.52,33.2,8.1
2021,40.43,1494.126,5.344,200.38,5.52,33.2,8.1
2021,40.65,1494.376,5.344,200.38,5.52,33.2,8.1
2021,40.86,1494.56,5.344,200.38,5.52,33.2,8.1
2021,,1495.228,5.344,200.38,5.52,33.2,8.1
2021,41.12,1495.345,5.344,200.38,5.52,33.2,8.1
2021,41.15,1495.512,5.344,200.38,5.52,33.2,8.1
2021,41.33,1495.545,5.344,200.38,5.52,33.2,8.1
2021,41.53,1495.712,5.344,200.38,5.52,33.2,8.1
2021,41.74,1496.563,5.344,200.38,5.52,33.2,8.1
2021,,1496.931,5.344,200.38,5.52,33.2,8.1
2021,42.14,1498.834,5.344,200.38,5.52,33.2,8.1
2021,42.2,1499.035,5.344,200.38,5.52,33.2,8.1
2021,,1499.168,5.344,200.38,5.52,33.2,8.1
2021,42.49,1499.268,5.344,200.38,5.52,33.2,8.1
2021,42.78,1499.686,5.344,200.38,5.52,33.2,8.1
2021,43.05,1500.036,5.344,200.38,5.52,33.2,8.1
2021,43.59,1500.504,5.344,200.38,5.52,33.2,8.1
2021,,1501.238,5.344,200.38,5.52,33.2,8.1
2021,43.95,1501.723,5.344,200.38,5.52,33.2,8.1
2021,43.99,1502.073,5.344,200.38,5.52,33.2,8.1
2021,44.23,1502.09,5.344,200.38,5.52,33.2,8.1
2021,44.48,1502.24,5.344,200.38,5.52,33.2,8.1
2021,44.72,1502.691,5.344,200.38,5.52,33.2,8.1
2021,,1503.292,5.344,200.38,5.52,33.2,8.1
2021,45.15,1503.659,5.344,200.38,5.52,33.2,8.1
2021,,1503.993,5.344,200.38,5.52,33.2,8.1
2021,45.23,1504.594,5.344,200.38,5.52,33.2,8.1
2021,45.39,1504.945,5.344,200.38,5.52,33.2,8.1
2021,45.58,1505.129,5.344,200.38,5.52,33.2,8.1
2021,45.75,1505.529,5.344,200.38,5.52,33.2,8.1
2021,45.9,1506.431,5.344,200.38,5.52,33.2,8.1
2021,,1507.032,5.344,200.38,5.52,33.2,8.1
2021,,1507.616,5.344,200.38,5.52,33.2,8.1
2021,45.94,1508.418,5.344,200.38,5.52,33.2,8.1
2021,,1508.468,5.344,200.38,5.52,33.2,8.1
2021,46.18,1510.221,5.344,200.38,5.52,33.2,8.1
2021,,1510.805,5.344,200.38,5.52,33.2,8.1
2021,,1512.458,5.344,200.38,5.52,33.2,8.1
2021,46.4,1513.71,5.344,200.38,5.52,33.2,8.1
2021,,1515.063,5.344,200.38,5.52,33.2,8.1
2021,46.41,1515.564,5.344,200.38,5.52,33.2,8.1
2021,46.41,1516.248,5.344,200.38,5.52,33.2,8.1
2021,46.5,1516.499,5.344,200.38,5.52,33.2,8.1
2021,46.59,1516.916,5.344,200.38,5.52,33.2,8.1
2021,,1518.269,5.344,200.38,5.52,33.2,8.1
2021,,1520.372,5.344,200.38,5.52,33.2,8.1
2022,46.69,1521.775,5.344,200.38,5.52,33.2,8.1
2022,46.7,1522.66,5.344,200.38,5.52,33.2,8.1
2022,46.79,1523.161,5.344,200.38,5.52,33.2,8.1
2022,47.0,1524.563,5.344,200.38,5.52,33.2,8.1
2022,,1526.884,5.344,200.38,5.52,33.2,8.1
2022,,1528.72,5.344,200.38,5.52,33.2,8.1
2022,47.24,1537.92,5.344,200.38,5.52,33.2,8.1
2022,,1540.257,5.344,200.38,5.52,33.2,8.1
2022,47.28,1542.244,5.344,200.38,5.52,33.2,8.1
2022,47.61,1543.613,5.344,200.38,5.52,33.2,8.1
2022,47.78,1544.899,5.344,200.38,5.52,33.2,8.1
2022,47.93,1546.886,5.344,200.38,5.52,33.2,8.1
2022,48.08,1549.908,5.344,200.38,5.52,33.2,8.1
2022,48.23,1552.563,5.344,200.38,5.52,33.2,8.1
2022,48.26,1554.7,5.344,200.38,5.52,33.2,8.1
2022,48.27,1557.388,5.344,200.38,5.52,33.2,8.1
2022,48.42,1558.824,5.344,200.38,5.52,33.2,8.1
2022,48.56,1560.276,5.344,200.38,5.52,33.2,8.1
2022,48.7,1561.946,5.344,200.38,5.52,33.2,8.1
2022,48.84,1564.55,5.344,200.38,5.52,33.2,8.1
2022,48.99,1566.871,5.344,200.38,5.52,33.2,8.1
2022,49.03,1568.591,5.344,200.38,5.52,33.2,8.1
2022,,1570.494,5.344,200.38,5.52,33.2,8.1
2022,49.17,1572.398,5.344,200.38,5.52,33.2,8.1
2022,,1573.867,5.344,200.38,5.52,33.2,8.1
2022,49.46,1576.071,5.344,200.38,5.52,33.2,8.1
2022,49.59,1577.64,5.344,200.38,5.52,33.2,8.1
2022,49.73,1580.312,5.344,200.38,5.52,33.2,8.1
2022,,1582.532,5.344,200.38,5.52,33.2,8.1
2022,49.78,1584.552,5.344,200.38,5.52,33.2,8.1
2022,49.9,1586.506,5.344,200.38,5.52,33.2,8.1
2022,,1587.691,5.344,200.38,5.52,33.2,8.1
2022,50.14,1590.947,5.344,200.38,5.52,33.2,8.1
2022,50.26,1593.869,5.344,200.38,5.52,33.2,8.1
2022,,1595.238,5.344,200.38,5.52,33.2,8.1
2022,,1598.928,5.344,200.38,5.52,33.2,8.1
2022,50.41,1599.779,5.344,200.38,5.52,33.2,8.1
2022,,1600.08,5.344,200.38,5.52,33.2,8.1
2022,,1603.185,5.344,200.38,5.52,33.2,8.1
2022,50.75,1607.66,5.344,200.38,5.52,33.2,8.1
2022,,1611.216,5.344,200.38,5.52,33.2,8.1
2022,50.99,1614.606,5.344,200.38,5.52,33.2,8.1
2022,51.02,1617.043,5.344,200.38,5.52,33.2,8.1
2022,51.04,1619.281,5.344,200.38,5.52,33.2,8.1
2022,51.14,1619.414,5.344,200.38,5.52,33.2,8.1
2022,,1623.705,5.344,200.38,5.52,33.2,8.1
2022,51.39,1626.727,5.344,200.38,5.52,33.2,8.1
2022,51.52,1628.213,5.344,200.38,5.52,33.2,8.1
2022,,1635.476,5.344,200.38,5.52,33.2,8.1
2022,51.69,1641.203,5.344,200.38,5.52,33.2,8.1
2022,51.7,1646.529,5.344,200.38,5.52,33.2,8.1
2022,,1647.364,5.344,200.38,5.52,33.2,8.1
2022,51.96,1649.651,5.344,200.38,5.52,33.2,8.1
2022,52.12,1650.719,5.344,200.38,5.52,33.2,8.1
2022,,1652.556,5.344,200.38,5.52,33.2,8.1
2022,52.43,1653.224,5.344,200.38,5.52,33.2,8.1
2022,,1655.344,5.344,200.38,5.52,33.2,8.1
2022,52.49,1656.112,5.344,200.38,5.52,33.2,8.1
2022,,1656.747,5.344,200.38,5.52,33.2,8.1
2022,52.85,1659.802,5.344,200.38,5.52,33.2,8.1
2022,,1660.103,5.344,200.38,5.52,33.2,8.1
2022,,1660.57,5.344,200.38,5.52,33.2,8.1
2022,53.41,1661.255,5.344,200.38,5.52,33.2,8.1
2022,53.46,1661.555,5.344,200.38,5.52,33.2,8.1
2022,53.47,1661.989,5.344,200.38,5.52,33.2,8.1
2022,53.64,1661.989,5.344,200.38,5.52,33.2,8.1
2022,,1663.091,5.344,200.38,5.52,33.2,8.1
2022,53.8,1663.358,5.344,200.38,5.52,33.2,8.1
2022,53.97,1663.876,5.344,200.38,5.52,33.2,8.1
2022,54.29,1664.293,5.344,200.38,5.52,33.2,8.1
2022,,1664.761,5.344,200.38,5.52,33.2,8.1
2022,54.33,1664.811,5.344,200.38,5.52,33.2,8.1
2022,54.34,1665.028,5.344,200.38,5.52,33.2,8.1
2022,54.48,1665.028,5.344,200.38,5.52,33.2,8.1
2022,54.63,1665.061,5.344,200.38,5.52,33.2,8.1
2022,54.79,1665.729,5.344,200.38,5.52,33.2,8.1
2022,54.94,1666.765,5.344,200.38,5.52,33.2,8.1
2022,55.08,1667.416,5.344,200.38,5.52,33.2,8.1
2022,55.11,1667.599,5.344,200.38,5.52,33.2,8.1
2022,55.12,1667.633,5.344,200.38,5.52,33.2,8.1
2022,55.14,1667.783,5.344,200.38,5.52,33.2,8.1
2022,55.27,1667.833,5.344,200.38,5.52,33.2,8.1
2022,55.43,1667.933,5.344,200.38,5.52,33.2,8.1
2022,55.59,1668.484,5.344,200.38,5.52,33.2,8.1
2022,55.73,1668.601,5.344,200.38,5.52,33.2,8.1
2022,55.77,1669.035,5.344,200.38,5.52,33.2,8.1
2022,,1669.052,5.344,200.38,5.52,33.2,8.1
2022,55.91,1669.119,5.344,200.38,5.52,33.2,8.1
2022,56.05,1669.219,5.344,200.38,5.52,33.2,8.1
2022,56.19,1669.953,5.344,200.38,5.52,33.2,8.1
2022,56.33,1670.154,5.344,200.38,5.52,33.2,8.1
2022,,1670.321,5.344,200.38,5.52,33.2,8.1
2022,,1670.388,5.344,200.38,5.52,33.2,8.1
2022,56.47,1670.454,5.344,200.38,5.52,33.2,8.1
2022,56.56,1670.488,5.344,200.38,5.52,33.2,8.1
2022,56.65,1670.738,5.344,200.38,5.52,33.2,8.1
2022,56.75,1670.788,5.344,200.38,5.52,33.2,8.1
2022,56.86,1670.872,5.344,200.38,5.52,33.2,8.1
2022,56.96,1671.022,5.344,200.38,5.52,33.2,8.1
2022,57.0,1671.222,5.344,200.38,5.52,33.2,8.1
2022,57.01,1671.222,5.344,200.38,5.52,33.2,8.1
2022,57.09,1671.256,5.344,200.38,5.52,33.2,8.1
2022,57.19,1671.556,5.344,200.38,5.52,33.2,8.1
2022,57.28,1671.823,5.344,200.38,5.52,33.2,8.1
2022,57.35,1671.924,5.344,200.38,5.52,33.2,8.1
2022,,1671.99,5.344,200.38,5.52,33.2,8.1
2022,,1672.024,5.344,200.38,5.52,33.2,8.1
2022,57.37,1672.074,5.344,200.38,5.52,33.2,8.1
2022,57.38,1672.642,5.344,200.38,5.52,33.2,8.1
2022,57.46,1672.875,5.344,200.38,5.52,33.2,8.1
2022,57.55,1673.142,5.344,200.38,5.52,33.2,8.1
2022,57.65,1674.228,5.344,200.38,5.52,33.2,8.1
2022,57.76,1674.395,5.344,200.38,5.52,33.2,8.1
2022,,1674.595,5.344,200.38,5.52,33.2,8.1
2022,57.77,1674.679,5.344,200.38,5.52,33.2,8.1
2022,57.87,1675.179,5.344,200.38,5.52,33.2,8.1
2022,57.98,1675.43,5.344,200.38,5.52,33.2,8.1
2022,58.0,1675.48,5.344,200.38,5.52,33.2,8.1
2022,58.11,1675.48,5.344,200.38,5.52,33.2,8.1
2022,58.21,1675.63,5.344,200.38,5.52,33.2,8.1
2022,58.23,1675.68,5.344,200.38,5.52,33.2,8.1
2022,58.24,1675.68,5.344,200.38,5.52,33.2,8.1
2022,58.25,1675.797,5.344,200.38,5.52,33.2,8.1
2022,58.34,1675.914,5.344,200.38,5.52,33.2,8.1
2022,58.44,1677.483,5.344,200.38,5.52,33.2,8.1
2022,58.53,1677.483,5.344,200.38,5.52,33.2,8.1
2022,58.62,1678.051,5.344,200.38,5.52,33.2,8.1
2022,58.65,1678.235,5.344,200.38,5.52,33.2,8.1
2022,58.65,1678.352,5.344,200.38,5.52,33.2,8.1
2022,58.74,1678.519,5.344,200.38,5.52,33.2,8.1
2022,58.84,1678.953,5.344,200.38,5.52,33.2,8.1
2022,58.95,1679.788,5.344,200.38,5.52,33.2,8.1
2022,59.06,1680.138,5.344,200.38,5.52,33.2,8.1
2022,59.15,1682.042,5.344,200.38,5.52,33.2,8.1
2022,59.17,1682.192,5.344,200.38,5.52,33.2,8.1
2022,59.17,1682.225,5.344,200.38,5.52,33.2,8.1
2022,59.26,1682.492,5.344,200.38,5.52,33.2,8.1
2022,59.37,1683.177,5.344,200.38,5.52,33.2,8.1
2022,59.47,1684.095,5.344,200.38,5.52,33.2,8.1
2022,59.57,1684.613,5.344,200.38,5.52,33.2,8.1
2022,59.66,1684.913,5.344,200.38,5.52,33.2,8.1
2022,59.67,1685.164,5.344,200.38,5.52,33.2,8.1
2022,59.68,1685.197,5.344,200.38,5.52,33.2,8.1
2022,59.76,1685.514,5.344,200.38,5.52,33.2,8.1
2022,59.85,1686.349,5.344,200.38,5.52,33.2,8.1
2022,59.95,1687.034,5.344,200.38,5.52,33.2,8.1
2022,60.04,1687.852,5.344,200.38,5.52,33.2,8.1
2022,60.12,1688.453,5.344,200.38,5.52,33.2,8.1
2022,60.13,1688.687,5.344,200.38,5.52,33.2,8.1
2022,60.14,1688.753,5.344,200.38,5.52,33.2,8.1
2022,60.21,1689.021,5.344,200.38,5.52,33.2,8.1
2022,60.28,1689.488,5.344,200.38,5.52,33.2,8.1
2022,60.35,1689.972,5.344,200.38,5.52,33.2,8.1
2022,60.43,1690.49,5.344,200.38,5.52,33.2,8.1
2022,60.49,1691.074,5.344,200.38,5.52,33.2,8.1
2022,60.5,1691.542,5.344,200.38,5.52,33.2,8.1
2022,60.51,1691.608,5.344,200.38,5.52,33.2,8.1
2022,60.57,1692.159,5.344,200.38,5.52,33.2,8.1
2022,60.64,1692.944,5.344,200.38,5.52,33.2,8.1
2022,60.71,1693.395,5.344,200.38,5.52,33.2,8.1
2022,60.78,1693.796,5.344,200.38,5.52,33.2,8.1
2022,60.84,1694.13,5.344,200.38,5.52,33.2,8.1
2022,60.85,1694.28,5.344,200.38,5.52,33.2,8.1
2022,60.86,1694.397,5.344,200.38,5.52,33.2,8.1
2022,60.92,1694.814,5.344,200.38,5.52,33.2,8.1
2022,60.98,1695.499,5.344,200.38,5.52,33.2,8.1
2022,61.04,1695.933,5.344,200.38,5.52,33.2,8.1
2022,61.05,1696.066,5.344,200.38,5.52,33.2,8.1
2022,61.1,1696.15,5.344,200.38,5.52,33.2,8.1
2022,61.11,1696.3,5.344,200.38,5.52,33.2,8.1
2022,61.11,1696.4,5.344,200.38,5.52,33.2,8.1
2022,61.17,1696.667,5.344,200.38,5.52,33.2,8.1
2022,61.22,1697.001,5.344,200.38,5.52,33.2,8.1
2022,61.28,1697.953,5.344,200.38,5.52,33.2,8.1
2022,61.33,1698.07,5.344,200.38,5.52,33.2,8.1
2022,61.37,1698.454,5.344,200.38,5.52,33.2,8.1
2022,61.37,1698.521,5.344,200.38,5.52,33.2,8.1
2022,61.38,1698.671,5.344,200.38,5.52,33.2,8.1
2022,61.41,1698.754,5.344,200.38,5.52,33.2,8.1
2022,61.45,1699.072,5.344,200.38,5.52,33.2,8.1
2022,61.48,1699.556,5.344,200.38,5.52,33.2,8.1
2022,61.51,1699.823,5.344,200.38,5.52,33.2,8.1
2022,61.54,1699.856,5.344,200.38,5.52,33.2,8.1
2022,61.54,1699.873,5.344,200.38,5.52,33.2,8.1
2022,61.54,1699.923,5.344,200.38,5.52,33.2,8.1
2022,61.57,1700.457,5.344,200.38,5.52,33.2,8.1
2022,61.6,1700.658,5.344,200.38,5.52,33.2,8.1
2022,61.63,1700.808,5.344,200.38,5.52,33.2,8.1
2022,61.66,1700.942,5.344,200.38,5.52,33.2,8.1
2022,61.69,1700.942,5.344,200.38,5.52,33.2,8.1
2022,,1700.942,5.344,200.38,5.52,33.2,8.1
2022,61.69,1701.008,5.344,200.38,5.52,33.2,8.1
2022,61.71,1701.259,5.344,200.38,5.52,33.2,8.1
2022,61.74,1701.459,5.344,200.38,5.52,33.2,8.1
2022,61.77,1701.593,5.344,200.38,5.52,33.2,8.1
2022,61.8,1701.643,5.344,200.38,5.52,33.2,8.1
2022,61.82,1701.643,5.344,200.38,5.52,33.2,8.1
2022,,1701.643,5.344,200.38,5.52,33.2,8.1
2022,,1701.71,5.344,200.38,5.52,33.2,8.1
2022,61.85,1701.927,5.344,200.38,5.52,33.2,8.1
2022,61.88,1701.993,5.344,200.38,5.52,33.2,8.1
2022,61.91,1702.044,5.344,200.38,5.52,33.2,8.1
2022,61.94,1702.06,5.344,200.38,5.52,33.2,8.1
2022,61.96,1702.06,5.344,200.38,5.52,33.2,8.1
2022,,1702.06,5.344,200.38,5.52,33.2,8.1
2022,,1702.261,5.344,200.38,5.52,33.2,8.1
2022,61.99,1702.377,5.344,200.38,5.52,33.2,8.1
2022,62.02,1702.461,5.344,200.38,5.52,33.2,8.1
2022,62.05,1702.461,5.344,200.38,5.52,33.2,8.1
2022,62.08,1702.628,5.344,200.38,5.52,33.2,8.1
2022,62.1,1702.711,5.344,200.38,5.52,33.2,8.1
2022,,1702.711,5.344,200.38,5.52,33.2,8.1
2022,,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.13,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.15,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.18,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.2,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.22,1702.711,5.344,200.38,5.52,33.2,8.1
2022,,1702.711,5.344,200.38,5.52,33.2,8.1
2022,,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.24,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.24,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.26,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.29,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.3,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.31,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.31,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.33,1702.711,5.344,200.38,5.52,33.2,8.1
2022,62.35,1704.114,5.344,200.38,5.52,33.2,8.1
2022,62.37,1704.114,5.344,200.38,5.52,33.2,8.1
2022,62.39,1704.114,5.344,200.38,5.52,33.2,8.1
2022,62.41,1704.114,5.344,200.38,5.52,33.2,8.1
2022,62.41,1704.114,5.344,200.38,5.52,33.2,8.1
2022,62.41,1704.114,5.344,200.38,5.52,33.2,8.1
2022,62.43,1704.114,5.344,200.38,5.52,33.2,8.1
2022,62.45,1704.414,5.344,200.38,5.52,33.2,8.1
2022,62.47,1704.414,5.344,200.38,5.52,33.2,8.1
2022,62.49,1704.414,5.344,200.38,5.52,33.2,8.1
2022,62.5,1704.414,5.344,200.38,5.52,33.2,8.1
2022,62.5,1704.414,5.344,200.38,5.52,33.2,8.1
2022,62.51,1704.414,5.344,200.38,5.52,33.2,8.1
2022,62.52,1704.414,5.344,200.38,5.52,33.2,8.1
2022,62.54,1704.414,5.344,200.38,5.52,33.2,8.1
2022,62.55,1704.815,5.344,200.38,5.52,33.2,8.1
2022,62.57,1704.815,5.344,200.38,5.52,33.2,8.1
2022,62.59,1704.815,5.344,200.38,5.52,33.2,8.1
2022,62.59,1704.815,5.344,200.38,5.52,33.2,8.1
2022,62.59,1704.815,5.344,200.38,5.52,33.2,8.1
2022,62.6,1704.815,5.344,200.38,5.52,33.2,8.1
2022,62.62,1704.815,5.344,200.38,5.52,33.2,8.1
2022,62.64,1705.166,5.344,200.38,5.52,33.2,8.1
2022,62.65,1705.166,5.344,200.38,5.52,33.2,8.1
2022,62.67,1705.166,5.344,200.38,5.52,33.2,8.1
2022,62.67,1705.166,5.344,200.38,5.52,33.2,8.1
2022,62.67,1705.166,5.344,200.38,5.52,33.2,8.1
2022,62.68,1705.166,5.344,200.38,5.52,33.2,8.1
2022,62.7,1705.166,5.344,200.38,5.52,33.2,8.1
2022,62.72,1705.45,5.344,200.38,5.52,33.2,8.1
2022,62.73,1705.45,5.344,200.38,5.52,33.2,8.1
2022,,1705.45,5.344,200.38,5.52,33.2,8.1
2022,62.74,1705.45,5.344,200.38,5.52,33.2,8.1
2022,62.75,1705.45,5.344,200.38,5.52,33.2,8.1
2022,62.76,1705.45,5.344,200.38,5.52,33.2,8.1
2022,62.77,1705.45,5.344,200.38,5.52,33.2,8.1
2022,62.78,1705.834,5.344,200.38,5.52,33.2,8.1
2022,62.79,1705.834,5.344,200.38,5.52,33.2,8.1
2022,62.8,1705.834,5.344,200.38,5.52,33.2,8.1
2022,62.8,1705.834,5.344,200.38,5.52,33.2,8.1
2022,62.8,1705.834,5.344,200.38,5.52,33.2,8.1
2022,62.81,1705.834,5.344,200.38,5.52,33.2,8.1
2022,62.82,1705.834,5.344,200.38,5.52,33.2,8.1
2022,62.84,1705.834,5.344,200.38,5.52,33.2,8.1
2022,62.85,1706.101,5.344,200.38,5.52,33.2,8.1
2022,,1706.101,5.344,200.38,5.52,33.2,8.1
2022,,1706.101,5.344,200.38,5.52,33.2,8.1
2022,,1706.101,5.344,200.38,5.52,33.2,8.1
2022,62.87,1706.101,5.344,200.38,5.52,33.2,8.1
2022,62.88,1706.101,5.344,200.38,5.52,33.2,8.1
2022,62.89,1706.251,5.344,200.38,5.52,33.2,8.1
2022,62.9,1706.251,5.344,200.38,5.52,33.2,8.1
2022,62.91,1706.251,5.344,200.38,5.52,33.2,8.1
2022,62.91,1706.251,5.344,200.38,5.52,33.2,8.1
2022,62.91,1706.251,5.344,200.38,5.52,33.2,8.1
2022,62.92,1706.251,5.344,200.38,5.52,33.2,8.1
2022,62.93,1706.251,5.344,200.38,5.52,33.2,8.1
2022,,1707.119,5.344,200.38,5.52,33.2,8.1
2022,62.96,1707.119,5.344,200.38,5.52,33.2,8.1
2022,62.97,1707.119,5.344,200.38,5.52,33.2,8.1
2022,62.97,1707.119,5.344,200.38,5.52,33.2,8.1
2022,62.97,1707.119,5.344,200.38,5.52,33.2,8.1
2022,62.99,1707.119,5.344,200.38,5.52,33.2,8.1
2022,63.0,1707.119,5.344,200.38,5.52,33.2,8.1
2022,63.01,1707.303,5.344,200.38,5.52,33.2,8.1
2022,63.03,1707.303,5.344,200.38,5.52,33.2,8.1
2022,,1707.303,5.344,200.38,5.52,33.2,8.1
2022,63.04,1707.303,5.344,200.38,5.52,33.2,8.1
2022,63.04,1707.303,5.344,200.38,5.52,33.2,8.1
2022,63.06,1707.303,5.344,200.38,5.52,33.2,8.1
2022,63.07,1707.303,5.344,200.38,5.52,33.2,8.1
2022,63.08,1708.204,5.344,200.38,5.52,33.2,8.1
2022,63.1,1708.204,5.344,200.38,5.52,33.2,8.1
2022,63.1,1708.204,5.344,200.38,5.52,33.2,8.1
2022,63.11,1708.204,5.344,200.38,5.52,33.2,8.1
2022,,1708.204,5.344,200.38,5.52,33.2,8.1
2022,63.12,1708.204,5.344,200.38,5.52,33.2,8.1
2022,63.13,1708.204,5.344,200.38,5.52,33.2,8.1
2022,63.14,1709.073,5.344,200.38,5.52,33.2,8.1
