Year,Total Vaccinations (per hundred),Total Deaths (per million),Hospitalized Patients (per million),ICU Patients (per million),Positive Rate
2021,148.55,1859.284,32.255,11.565,0.02
2021,148.66,1859.284,30.825,11.249,0.02
2021,,1859.284,30.173,11.144,0.021
2021,,1859.284,30.257,11.06,0.021
2021,148.92,1862.459,30.068,10.597,0.021
2021,,1862.459,28.176,10.051,0.022
2021,148.99,1862.459,29.248,10.198,0.022
2021,149.12,1862.459,29.374,9.462,0.022
2021,149.25,1862.459,29.269,9.315,0.022
2021,,1862.459,28.87,9.189,0.022
2021,,1862.459,29.164,9.147,0.022
2021,149.39,1865.171,29.458,9.336,0.023
2021,149.44,1865.171,29.69,9.084,0.022
2021,149.5,1865.171,28.996,9.399,0.023
2021,149.78,1865.171,27.524,9.126,0.024
2021,149.87,1865.171,27.23,9.147,0.024
2021,,1865.171,26.746,9.168,0.025
2021,,1865.171,26.809,9.126,0.025
2021,150.01,1867.758,28.491,9.041,0.025
2021,150.06,1867.758,27.44,9.041,0.025
2021,150.12,1867.758,26.704,8.831,0.026
2021,150.93,1867.758,25.968,8.684,0.025
2021,151.27,1867.758,25.842,8.642,0.026
2021,,1867.758,25.274,8.642,0.027
2021,151.51,1867.758,25.358,8.705,0.027
2021,,1869.987,25.442,8.558,0.028
2021,,1869.987,27.251,8.306,0.028
2021,151.88,1869.987,29.648,8.621,0.029
2021,152.26,1869.987,29.458,8.411,0.031
2021,152.64,1869.987,29.564,8.116,0.032
2021,,1869.987,30.089,8.137,0.033
2021,,1869.987,29.879,8.011,0.034
2021,153.08,1872.005,30.489,8.348,0.034
2021,,1872.005,30.552,8.116,0.035
2021,153.81,1872.005,31.477,8.474,0.036
2021,154.23,1872.005,32.255,8.327,0.037
2021,154.81,1872.005,32.612,8.285,0.039
2021,,1872.005,32.381,8.306,0.041
2021,,1872.005,32.654,8.242,0.042
2021,155.36,1875.39,36.776,8.936,0.043
2021,155.67,1875.39,36.292,8.873,0.045
2021,155.95,1875.39,38.079,9.399,0.048
2021,156.65,1875.39,38.878,9.525,0.051
2021,157.04,1875.39,40.792,9.63,0.053
2021,,1875.39,40.918,9.714,0.056
2021,,1875.39,41.128,9.609,0.057
2021,157.68,1878.649,49.476,10.976,0.058
2021,158.07,1878.649,51.578,11.439,0.061
2021,158.49,1878.649,54.796,11.775,0.063
2021,158.91,1878.649,56.73,11.964,0.066
2021,159.86,1878.649,58.601,12.532,0.068
2021,,1878.649,58.139,12.889,0.07
2021,,1878.649,57.634,12.763,0.072
2021,160.06,1882.729,64.762,14.025,0.073
2021,160.82,1882.729,65.456,14.866,0.076
2021,161.23,1882.729,67.622,15.476,0.078
2021,161.69,1882.729,69.598,16.212,0.081
2021,162.24,1882.729,71.932,17.011,0.083
2021,,1882.729,71.449,17.284,0.085
2021,,1882.729,70.944,17.074,0.088
2021,,1888.932,69.556,16.422,0.09
2021,163.04,1888.932,80.637,18.693,0.093
2021,,1888.932,80.637,18.63,0.099
2021,163.28,1888.932,92.623,21.805,0.104
2021,163.65,1888.932,94.431,22.183,0.11
2021,,1888.932,93.064,22.057,0.117
2021,,1888.932,93.253,22.099,0.12
2021,169.57,1896.396,107.657,24.265,0.123
2021,170.54,1896.396,106.837,25.085,0.126
2021,171.78,1896.396,108.582,25.905,0.13
2021,172.56,1896.396,112.051,27.019,0.135
2021,173.51,1896.396,113.733,27.461,0.14
2021,,1896.396,113.46,27.482,0.144
2021,,1896.396,113.039,27.272,0.147
2021,175.58,1906.93,125.761,29.942,0.149
2021,,1906.93,127.401,30.804,0.155
2021,,1906.93,130.723,30.678,0.164
2021,,1906.93,134.592,31.771,0.174
2021,,1906.93,135.559,31.918,0.184
2021,,1906.93,135.328,31.961,0.194
2021,,1906.93,135.033,31.982,0.202
2021,,1919.21,162.179,35.766,0.21
2021,,1919.21,168.718,36.208,0.227
2021,,1919.21,180.409,37.091,0.248
2021,175.64,1919.21,187.474,37.722,0.27
2021,,1919.21,188.862,38.079,0.293
2021,,1919.21,188.735,38.1,0.308
2022,,1919.21,188.82,38.311,0.314
2022,177.15,1934.58,206.146,38.962,0.322
2022,177.69,1934.58,228.245,41.254,0.334
2022,178.29,1934.58,238.4,42.158,0.347
2022,,1934.58,238.842,41.969,0.358
2022,178.72,1934.58,259.322,43.231,0.368
2022,,1934.58,258.523,43.231,0.378
2022,,1934.58,253.813,43.0,0.381
2022,179.74,1956.595,297.864,45.985,0.387
2022,180.26,1956.595,300.534,46.154,0.395
2022,180.88,1956.595,310.417,46.847,0.398
2022,181.52,1956.595,315.505,46.826,0.396
2022,182.22,1956.595,318.197,46.658,0.388
2022,,1956.595,315.631,46.763,0.379
2022,,1956.595,313.487,46.217,0.377
2022,183.25,1985.759,336.742,46.154,0.375
2022,183.77,1985.759,339.917,46.069,0.367
2022,184.29,1985.759,347.592,46.889,0.359
2022,185.04,1985.759,347.55,46.343,0.355
2022,185.77,1985.759,345.7,46.301,0.355
2022,,1985.759,341.263,47.1,0.355
2022,,1985.759,339.307,46.7,0.355
2022,186.63,2018.729,361.932,47.352,0.354
2022,187.11,2018.729,358.694,46.28,0.349
2022,187.71,2018.729,349.442,45.249,0.346
2022,188.21,2018.729,345.973,44.114,0.343
2022,188.65,2018.729,340.191,43.147,0.34
2022,,2018.729,335.354,43.084,0.335
2022,,2018.729,329.951,43.042,0.331
2022,189.52,2055.925,341.179,43.757,0.327
2022,189.81,2055.925,332.726,42.768,0.318
2022,190.18,2055.925,319.963,41.885,0.311
2022,190.49,2055.925,313.76,40.792,0.304
2022,190.74,2055.925,302.847,39.488,0.298
2022,,2055.925,297.906,39.446,0.294
2022,,2055.925,297.422,39.32,0.29
2022,191.22,2091.797,293.49,38.647,0.285
2022,191.56,2091.797,278.624,37.133,0.28
2022,191.79,2091.797,267.375,35.745,0.275
2022,192.01,2091.797,251.479,34.337,0.269
2022,192.21,2091.797,234.679,33.285,0.263
2022,,2091.797,230.368,32.97,0.256
2022,,2091.797,229.17,32.844,0.251
2022,192.54,2121.234,222.778,32.087,0.248
2022,192.65,2121.234,209.005,30.636,0.238
2022,192.85,2121.234,199.459,28.807,0.229
2022,193.49,2121.234,187.137,28.407,0.219
2022,193.7,2121.234,176.477,26.683,0.211
2022,,2121.234,170.631,26.304,0.205
2022,,2121.234,170.905,26.22,0.202
2022,193.89,2141.062,167.919,25.379,0.199
2022,193.94,2141.062,157.763,24.58,0.192
2022,194.16,2141.062,147.061,24.139,0.185
2022,194.23,2141.062,137.788,22.898,0.18
2022,194.48,2141.062,128.536,21.868,0.175
2022,,2141.062,126.496,21.489,0.171
2022,,2141.062,125.613,21.552,0.17
2022,194.69,2154.982,120.252,20.396,0.169
2022,194.78,2154.982,113.208,19.786,0.166
2022,194.87,2154.982,109.696,18.756,0.164
2022,194.97,2154.982,105.428,18.482,0.165
2022,195.07,2154.982,101.769,17.894,0.167
2022,,2154.982,99.435,17.305,0.168
2022,,2154.982,99.645,17.305,0.169
2022,,2166.084,98.888,16.905,0.169
2022,,2166.084,93.695,15.77,0.171
2022,,2166.084,89.952,15.286,0.172
2022,,2166.084,86.966,15.139,0.171
2022,196.28,2166.084,85.642,14.445,0.171
2022,,2166.084,85.242,14.445,0.171
2022,,2166.084,85.389,14.361,0.171
2022,,2175.42,87.198,14.046,0.171
2022,,2175.42,86.924,13.394,0.173
2022,,2175.42,86.02,12.721,0.174
2022,196.75,2175.42,83.476,12.448,0.176
2022,,2175.42,83.497,11.964,0.177
2022,,2175.42,82.193,11.712,0.178
2022,,2175.42,82.467,11.712,0.179
2022,,2183.263,85.789,11.375,0.179
2022,,2183.263,83.055,11.228,0.18
2022,,2183.263,83.497,11.312,0.184
2022,197.25,2183.263,83.034,10.639,0.185
2022,,2183.263,82.95,10.345,0.187
2022,,2183.263,82.067,10.282,0.188
2022,,2183.263,82.172,10.261,0.187
2022,,2189.802,81.983,9.967,0.186
2022,,2189.802,78.24,9.315,0.185
2022,,2189.802,78.913,9.273,0.182
2022,197.66,2189.802,77.967,8.726,0.179
2022,,2189.802,77.399,8.768,0.176
2022,,2189.802,76.516,8.6,0.173
2022,,2189.802,76.243,8.537,0.173
2022,,2196.384,80.364,8.2,0.172
2022,,2196.384,79.67,7.717,0.174
2022,,2196.384,79.649,7.528,0.176
2022,197.93,2196.384,80.448,7.654,0.178
2022,,2196.384,81.289,7.528,0.181
2022,,2196.384,80.07,7.485,0.184
2022,,2196.384,79.901,7.464,0.188
2022,,2203.449,91.319,7.528,0.19
2022,,2203.449,93.253,7.107,0.2
2022,198.12,2203.449,94.978,7.149,0.211
2022,,2203.449,94.136,7.002,0.224
2022,,2203.449,93.632,6.96,0.227
2022,,2203.449,91.151,6.518,0.231
2022,,2203.449,29.017,2.313,0.235
2022,,2211.544,74.981,4.458,0.238
2022,,2211.544,114.974,7.359,0.246
2022,,2211.544,119.747,6.981,0.251
2022,,2211.544,120.146,6.96,0.251
2022,198.27,2211.544,118.128,6.876,0.26
2022,,2211.544,115.773,6.813,0.268
2022,,2211.544,115.92,6.813,0.27
2022,,2220.354,124.583,7.464,0.272
2022,,2220.354,124.604,7.086,0.274
2022,,2220.354,123.742,6.96,0.279
2022,198.5,2220.354,125.971,6.876,0.286
2022,,2220.354,124.688,6.665,0.29
2022,,2220.354,124.289,6.792,0.295
2022,,2220.354,123.637,6.623,0.297
2022,,2229.122,125.908,7.023,0.298
2022,,2229.122,130.786,7.212,0.298
2022,,2229.122,133.435,7.17,0.302
2022,198.67,2229.122,134.045,7.464,0.304
2022,,2229.122,135.265,7.233,0.305
2022,,2229.122,134.781,7.212,0.306
2022,,2229.122,134.508,7.212,0.306
2022,,2239.509,143.612,7.401,0.305
2022,,2239.509,143.381,7.359,0.311
2022,,2239.509,143.066,7.149,0.311
2022,198.84,2239.509,142.855,7.591,0.311
2022,,2239.509,141.615,7.254,0.31
2022,,2239.509,139.68,7.254,0.307
2022,,2239.509,139.975,7.254,0.306
2022,,2251.116,145.883,7.654,0.305
2022,,2251.116,147.86,7.591,0.302
2022,,2251.116,146.22,7.738,0.3
2022,199.02,2251.116,143.907,7.57,0.297
2022,,2251.116,142.624,7.591,0.293
2022,,2251.116,141.404,7.738,0.291
2022,,2251.116,141.278,7.696,0.29
2022,,2262.302,147.944,7.591,0.288
2022,,2262.302,142.288,7.57,0.283
2022,,2262.302,139.638,7.78,0.275
2022,199.2,2262.302,136.316,7.822,0.27
2022,,2262.302,131.333,7.57,0.265
2022,,2262.302,131.185,7.485,0.261
2022,,2262.302,129.104,7.422,0.261
2022,,2271.848,129.335,6.981,0.261
2022,,2271.848,127.674,7.086,0.261
2022,,2271.848,125.655,6.897,0.261
2022,199.37,2271.848,123.805,6.539,0.262
2022,,2271.848,123.91,6.855,0.265
2022,,2271.848,123.49,6.665,0.266
2022,,2271.848,122.396,6.623,0.267
2022,,2281.142,127.274,6.392,0.267
2022,,2281.142,128.052,6.602,0.272
2022,,2281.142,126.328,6.75,0.274
2022,199.55,2281.142,123.111,6.539,0.276
2022,,2281.142,123.174,6.729,0.277
2022,,2281.142,121.345,6.686,0.277
2022,,2281.142,120.146,6.644,0.278
2022,,2290.121,131.143,7.002,0.28
2022,,2290.121,130.218,7.086,0.284
2022,,2290.121,132.552,7.359,0.292
2022,199.73,2290.121,134.55,7.128,0.3
2022,,2290.121,137.472,6.981,0.307
2022,,2290.121,136.631,6.876,0.31
2022,,2290.121,134.739,6.855,
2022,,2300.571,152.107,7.401,
2022,,2300.571,155.976,7.591,
2022,,2300.571,157.216,7.78,
2022,199.9,2300.571,162.852,8.116,
2022,,2300.571,163.251,8.621,
2022,,2300.571,161.758,8.537,
2022,,2300.571,160.728,8.495,
2022,,2311.61,184.257,8.852,
2022,,2311.61,196.705,9.02,
2022,,2311.61,199.207,8.663,
2022,200.08,2311.61,204.085,9.294,
2022,,2311.61,205.473,9.21,
2022,,2311.61,205.431,9.42,
2022,,2311.61,204.442,9.42,
2022,,2325.13,230.368,10.24,
2022,,2325.13,234.195,10.387,
2022,,2325.13,240.356,10.24,
2022,200.27,2325.13,240.104,10.618,
2022,,2325.13,240.125,10.303,
2022,,2325.13,237.139,10.177,
2022,,2325.13,231.63,9.672,
2022,,2343.066,255.6,10.513,
2022,,2343.066,242.627,10.198,
2022,,2343.066,239.935,10.639,
2022,200.47,2343.066,231.504,10.703,
2022,,2343.066,227.214,10.345,
2022,,2343.066,225.049,10.387,
2022,,2343.066,220.969,10.366,
2022,,2366.279,225.448,11.207,
2022,,2366.279,220.296,10.976,
2022,,2366.279,216.407,10.576,
2022,200.65,2366.279,206.398,10.787,
2022,,2366.279,197.693,10.661,
2022,,2366.279,194.644,10.639,
2022,,2366.279,189.135,10.618,
2022,,2386.423,188.441,10.682,
2022,,2386.423,181.839,10.345,
2022,,2386.423,172.839,9.925,
2022,200.79,2386.423,165.9,9.588,
2022,,2386.423,158.436,9.441,
2022,,2386.423,156.817,9.294,
2022,,2386.423,156.775,9.273,
2022,,2402.992,154.083,9.02,
2022,,2402.992,140.774,8.726,
2022,,2402.992,135.874,8.179,
2022,200.91,2402.992,127.548,8.053,
2022,,2402.992,119.684,7.654,
2022,,2402.992,118.654,7.717,
2022,,2402.992,117.581,7.717,
2022,,2415.545,114.007,7.864,
2022,,2415.545,114.217,8.179,
2022,,2415.545,109.339,7.717,
2022,200.98,2415.545,103.725,7.696,
2022,,2415.545,96.597,7.233,
2022,,2415.545,97.9,7.191,
2022,,2415.545,96.092,7.17,
2022,,2426.016,94.978,7.044,
2022,,2426.016,89.826,6.413,
2022,,2426.016,92.98,6.56,
2022,201.04,2426.016,87.934,6.182,
2022,,2426.016,82.319,5.93,
2022,,2426.016,81.205,5.951,
2022,,2426.016,80.637,5.951,
2022,,2433.144,79.144,5.635,
2022,,2433.144,76.537,5.341,
2022,,2433.144,71.407,5.194,
2022,201.11,2433.144,68.736,5.067,
2022,,2433.144,66.318,4.458,
2022,,2433.144,65.898,4.479,
2022,,2433.144,65.729,4.542,
2022,,2439.557,65.877,4.668,
2022,,2439.557,64.783,4.689,
2022,,2439.557,61.65,4.437,
2022,201.18,2439.557,59.316,4.268,
2022,,2439.557,56.351,4.521,
2022,,2439.557,56.204,4.689,
2022,,2439.557,56.036,4.71,
2022,,2444.856,56.457,4.184,
2022,,2444.856,52.987,4.037,
2022,,2444.856,50.885,3.722,
2022,201.23,2444.856,49.938,3.806,
2022,,2444.856,50.191,3.701,
2022,,2444.856,49.707,3.617,
2022,,2444.856,49.392,3.532,
2022,,2448.451,50.296,3.49,
2022,,2448.451,48.761,3.322,
2022,,2448.451,49.434,2.986,
2022,201.31,2448.451,48.13,3.07,
2022,,2448.451,46.7,3.028,
2022,,2448.451,46.932,3.175,
2022,,2448.451,46.511,3.175,
2022,,2451.921,48.235,3.28,
2022,,2451.921,46.385,3.133,
2022,,2451.921,44.577,2.902,
2022,201.36,2451.921,43.63,2.712,
2022,,2451.921,41.675,2.712,
2022,,2451.921,41.065,2.733,
2022,,2451.921,41.359,2.86,
2022,,2454.171,43.714,2.923,
2022,,2454.171,44.892,3.007,
2022,,2454.171,44.366,2.67,
2022,201.4,2454.171,44.177,2.797,
2022,,2454.171,44.745,2.965,
2022,,2454.171,44.829,2.965,
2022,,2454.171,44.535,2.902,
2022,,2456.82,48.698,2.86,
2022,,2456.82,50.107,2.986,
2022,,2456.82,52.398,2.733,
2022,201.43,2456.82,54.207,2.712,
2022,,2456.82,54.69,2.944,
2022,,2456.82,54.186,2.965,
2022,,2456.82,53.681,2.923,
2022,,2459.974,59.611,3.322,
2022,,2459.974,60.157,3.259,
2022,,2459.974,60.536,3.322,
2022,,2459.974,63.9,3.659,
2022,201.45,2459.974,63.29,3.617,
2022,,2459.974,63.122,3.659,
2022,,2459.974,63.059,3.68,
2022,,2463.065,66.739,3.575,
2022,,2463.065,67.643,3.49,
2022,,2463.065,66.76,3.617,
2022,205.36,2463.065,66.886,3.68,
2022,,2463.065,65.414,3.743,
2022,,2463.065,64.867,3.785,
2022,,2463.065,64.825,3.764,
2022,,2466.829,65.603,3.575,
2022,,2466.829,65.246,3.89,
2022,,2466.829,66.192,4.079,
2022,,2466.829,66.192,3.953,
2022,208.06,2466.829,64.825,3.701,
2022,,2466.829,64.615,3.68,
2022,,2466.829,64.194,3.638,
2022,,2470.319,65.477,3.596,
2022,,2470.319,59.001,3.343,
2022,,2470.319,66.045,3.764,
2022,210.17,2470.319,65.919,4.058,
2022,,2470.319,65.898,3.89,
2022,,2470.319,65.624,3.911,
2022,,2470.319,64.342,3.89,
2022,,2473.305,65.624,4.1,
2022,,2473.305,64.678,4.353,
2022,,2473.305,64.552,4.458,
2022,212.44,2473.305,65.498,4.416,
2022,,2473.305,64.951,4.079,
2022,,2473.305,64.552,4.079,
2022,,2473.305,64.068,4.037,
2022,,2476.396,72.058,4.163,
2022,,2476.396,74.182,4.121,
2022,,2476.396,74.603,3.89,
2022,214.5,2476.396,74.981,4.037,
2022,,2476.396,74.582,4.079,
2022,,2476.396,74.098,4.037,
2022,,2476.396,73.867,3.974,
2022,,2479.823,77.609,4.647,
2022,,2479.823,75.276,4.521,
2022,,2479.823,75.381,4.5,
2022,215.68,2479.823,75.318,4.542,
2022,,2479.823,74.035,4.689,
2022,,2479.823,73.53,4.668,
2022,,2479.823,73.005,4.563,
2022,,2483.503,75.864,4.563,
2022,,2483.503,75.612,4.289,
2022,,2483.503,76.432,4.563,
2022,,2483.503,75.864,4.794,
2022,216.59,2483.503,74.96,4.752,
2022,,2483.503,74.603,4.752,
2022,,2483.503,74.245,4.689,
2022,,2487.351,78.682,4.731,
2022,,2487.351,74.119,4.542,
2022,217.02,2487.351,80.364,4.878,
2022,,2487.351,80.953,4.878,
2022,,2487.351,86.125,5.004,
2022,,2487.351,86.188,5.046,
2022,,2487.351,82.172,4.941,
2022,,2491.346,91.445,5.635,
2022,,2491.346,90.246,5.467,
2022,,2491.346,89.574,5.467,
2022,218.17,2491.346,87.261,5.635,
2022,,2491.346,86.104,5.341,
2022,,2491.346,86.399,5.383,
2022,,2491.346,86.462,5.362,
2022,,2496.413,89.847,5.572,
2022,,2496.413,86.84,5.467,
2022,,2496.413,82.761,5.109,
2022,218.77,2496.413,81.184,4.878,
2022,,2496.413,76.18,5.173,
2022,,2496.413,75.717,5.215,
2022,,2496.413,75.843,5.236,
2022,,2500.976,75.78,5.173,
2022,,2500.976,75.023,5.004,
2022,,2500.976,74.392,4.941,
2022,219.07,2500.976,73.11,4.983,
2022,,2500.976,72.374,4.899,
2022,,2500.976,72.016,4.962,
2022,,2500.976,71.68,4.941,
2023,,2505.392,69.409,4.794,
2023,,2505.392,71.407,4.899,
2023,219.31,2505.392,72.164,4.815,
2023,,2505.392,71.848,4.71,
2023,,2505.392,71.554,4.668,
2023,,2505.392,71.617,4.752,
2023,,2505.392,71.638,4.752,
2023,,2509.639,75.381,4.878,
2023,,2509.639,74.519,4.71,
2023,,2509.639,70.839,4.815,
2023,219.81,2509.639,69.031,4.689,
2023,,2509.639,65.877,4.626,
2023,,2509.639,65.477,4.605,
2023,,2509.639,65.498,4.542,
2023,,2513.382,64.552,4.563,
2023,,2513.382,62.723,4.668,
2023,,2513.382,58.854,4.458,
2023,220.49,2513.382,56.562,4.479,
2023,,2513.382,54.69,4.205,
2023,,2513.382,54.585,4.184,
2023,,2513.382,54.585,4.184,
2023,,2517.524,52.777,4.142,
2023,,2517.524,50.38,3.974,
2023,,2517.524,48.593,3.743,
2023,220.98,2517.524,45.481,3.722,
2023,,2517.524,44.492,3.617,
2023,,2517.524,44.24,3.596,
2023,,2517.524,44.219,3.575,
2023,,2520.384,44.408,3.532,
2023,,2520.384,42.516,3.448,
2023,,2520.384,41.486,3.217,
2023,221.31,2520.384,39.993,3.133,
2023,,2520.384,39.173,2.902,
2023,,2520.384,38.773,2.839,
2023,,2520.384,38.731,2.86,
2023,,2522.823,39.173,2.776,
2023,,2522.823,39.089,2.565,
2023,,2522.823,38.605,2.376,
2023,221.57,2522.823,37.175,2.355,
2023,,2522.823,36.692,2.292,
2023,,2522.823,36.881,2.292,
2023,,2522.823,36.923,2.292,
2023,,2524.989,38.29,2.397,
2023,,2524.989,37.112,2.544,
2023,,2524.989,36.986,2.649,
2023,221.75,2524.989,35.872,2.439,
2023,,2524.989,35.451,2.355,
2023,,2524.989,35.304,2.355,
2023,,2524.989,35.241,2.397,
2023,,2526.776,37.638,2.229,
2023,,2526.776,37.806,2.04,
2023,,2526.776,37.47,1.998,
2023,221.88,2526.776,37.659,1.998,
2023,,2526.776,37.764,1.913,
2023,,2526.776,37.806,1.892,
2023,,2526.776,37.848,1.913,
2023,,2528.689,39.341,1.892,
2023,,2528.689,37.806,1.892,
2023,,2528.689,37.175,2.04,
2023,,2528.689,36.671,1.766,
2023,,2528.689,36.208,1.955,
2023,,2528.689,36.124,1.977,
2023,,2528.689,36.166,1.977,
2023,,2530.413,37.659,2.061,
2023,,2530.413,38.353,2.019,
2023,,2530.413,38.962,2.229,
2023,,2530.413,40.203,1.955,
2023,,2530.413,41.507,1.829,
2023,,2530.413,41.612,1.829,
2023,,2530.413,41.591,1.85,
2023,,2532.453,45.859,2.04,
2023,,2532.453,45.312,2.082,
2023,,2532.453,44.051,2.019,
2023,,2532.453,43.0,1.913,
2023,,2532.453,41.486,1.998,
2023,,2532.453,41.359,1.977,
2023,,2532.453,41.549,1.977,
2023,,2535.039,41.843,2.061,
2023,,2535.039,40.392,2.271,
2023,,2535.039,39.383,2.271,
2023,,2535.039,39.047,2.166,
2023,,2535.039,38.5,2.355,
2023,,2535.039,38.269,2.376,
2023,,2535.039,38.163,2.397,
2023,,2537.037,40.918,2.187,
2023,,2537.037,41.528,2.187,
2023,,2537.037,41.254,2.082,
2023,222.32,2537.037,40.96,2.103,
2023,,2537.037,40.098,1.934,
2023,,2537.037,40.014,1.934,
2023,,2537.037,40.14,1.934,
2023,,2538.803,40.329,1.892,
2023,,2538.803,40.329,1.977,
2023,,2538.803,38.458,2.145,
2023,,2538.803,37.722,2.124,
2023,,2538.803,37.722,2.124,
2023,,2538.803,37.701,2.124,
2023,,2538.803,37.701,2.124,
2023,,2540.611,38.773,2.25,
2023,,2540.611,43.168,2.229,
2023,,2540.611,43.841,2.271,
2023,,2540.611,42.684,2.355,
2023,,2540.611,42.348,2.292,
2023,,2540.611,42.6,2.313,
2023,,2540.611,42.579,2.292,
2023,,2542.293,46.616,2.208,
2023,,2542.293,47.373,2.229,
2023,,2542.293,46.932,2.271,
2023,,2542.293,46.553,2.208,
2023,,2542.293,46.868,2.313,
2023,,2542.293,46.911,2.313,
2023,,2542.293,46.911,2.334,
2023,,2544.648,49.16,2.523,
2023,,2544.648,49.287,2.355,
2023,,2544.648,48.656,2.103,
2023,222.46,2544.648,47.794,2.04,
2023,,2544.648,46.784,2.019,
2023,,2544.648,46.974,2.019,
2023,,2544.648,47.037,2.019,
2023,,2547.34,47.079,2.019,
2023,,2547.34,48.319,1.998,
2023,,2547.34,50.17,2.187,
2023,,2547.34,50.569,2.334,
2023,,2547.34,48.929,2.502,
2023,,2547.34,48.824,2.502,
2023,,2547.34,48.824,2.502,
2023,,2549.4,49.181,2.691,
2023,,2549.4,49.223,2.334,
2023,,2549.4,48.551,2.292,
2023,,2549.4,48.172,2.334,
2023,,2549.4,46.469,2.355,
2023,,2549.4,46.469,2.334,
2023,,2549.4,46.511,2.334,
2023,,2551.545,48.298,2.481,
2023,,2551.545,48.382,2.46,
2023,,2551.545,48.445,2.25,
2023,,2551.545,47.31,2.208,
2023,,2551.545,47.415,2.355,
2023,,2551.545,47.331,2.355,
2023,,2551.545,47.31,2.355,
2023,,2553.648,48.677,2.271,
2023,,2553.648,48.256,2.46,
2023,,2553.648,46.995,2.691,
2023,222.55,2553.648,47.247,2.544,
2023,,2553.648,47.983,2.481,
2023,,2553.648,47.899,2.46,
2023,,2553.648,47.941,2.46,
2023,,2555.73,50.674,2.649,
2023,,2555.73,49.581,2.712,
2023,,2555.73,48.004,2.797,
2023,,2555.73,46.616,2.86,
2023,,2555.73,46.027,2.628,
2023,,2555.73,45.943,2.586,
2023,,2555.73,47.499,2.565,
2023,,2557.79,46.637,2.46,
2023,,2557.79,45.018,2.712,
2023,,2557.79,42.684,2.544,
2023,,2557.79,41.338,2.565,
2023,,2557.79,45.502,2.586,
2023,,2557.79,45.46,2.607,
2023,,2557.79,45.565,2.628,
2023,,2559.662,39.614,2.397,
2023,,2559.662,,,
2023,,2559.662,,,
2023,,2559.662,,,
2023,,2559.662,,,
2023,,2559.662,,,
2023,,2559.662,,,
2023,,2561.028,,,
2023,,2561.028,,,
2023,,2561.028,,,
2023,,2561.028,,,
2023,,2561.028,,,
2023,,2561.028,,,
2023,,2561.028,,,
2023,,2561.911,,,
2023,,2561.911,,,
2023,,2561.911,,,
2023,,2561.911,,,
2023,,2561.911,,,
2023,,2561.911,,,
2023,,2561.911,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2023,,2562.143,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
2020,,,,,
